global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	aroma_motion_03	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_18	aroma_motion_22	aroma_motion_25
966.1323496	0.522260884	0.272756431	933411.7169	1132.725493	-2.091565283	1283067.043	4.374645333	937.9900731	0.137431156	0.018887323	879825.3773	945.7077365	871.9703535	0	18.597307	0	0.0668939	-0.057521878	0.122191905	-0.094470177	-0.015373515	0.005825945	0.028874508	-0.107127013	-0.053101701	0.050245127	0.033779136	-0.083098404	0.141832058	0.123125432	-0.228444394	-0.162766495	0.111874711	0.209466299	-0.162273256	-0.09957132	0.020593631	-0.121658392	0.026278318	-0.108220351	-0.05465756	0.057292219	-0.015541985	-0.065747345	0.118526002	0.185913181	-0.099846343	-0.222509374	0.137672479	0.203916742	-0.161155479	-0.082153325	-0.027901196	-0.067690743	0.105027532	0.0139533	0.01817292	0.000194695	0.000330255	0.0464559	0.05363953	0.002877199	0.002158151	-0.0179292	-0.01789558	0.000320252	0.000321456	-3.52E-05	-0.000283184	8.02E-08	1.24E-09	-0.000512891	-0.000402487	1.62E-07	2.63E-07	0.000302932	0.000302932	9.18E-08	9.18E-08	0	0	0	0	0	0	0	0	0	0	0	0	0.625823051	1.054568482	2.058753045	-0.49724231	1.42761068	-0.020819569	0.429619124	-0.398861137
965.1054745	-1.026875093	1.054472457	931428.5769	1127.677698	-5.04779486	1271656.991	25.48023295	939.4313219	1.441248784	2.077198058	882531.2086	947.403445	834.8237167	0	24.755953	0	0.0682822	-0.10377686	0.130226393	-0.093643803	-0.064053849	-0.087146517	-0.039464398	-0.12463135	-0.04629198	0.033806398	0.201854199	0.004069563	0.141343091	-0.002386311	-0.095048802	-0.214693859	-0.074672947	-0.117023071	-0.031164471	0.060269545	-0.038332541	0.026506874	-0.04075722	-0.128059523	-0.060717256	0.167754216	0.12504708	0.021522331	0.104976234	0.037330595	-0.021210162	-0.21129332	0.001898246	-0.171340867	-0.03699251	0.054682329	0.006885357	0.069813614	0.100306386	0.0092295	-0.0047238	8.52E-05	2.23E-05	0.033688	-0.0127679	0.000163019	0.001134881	-0.0805173	-0.0625881	0.00391727	0.006483036	0.000212774	0.000247987	6.15E-08	4.53E-08	-0.000435182	7.77E-05	6.04E-09	1.89E-07	0.00031448	1.15E-05	1.33E-10	9.89E-08	0	0	0	0	0	0	0	0	0	0	0	0	0.686159771	-1.490456443	1.601976173	-1.281338027	0.472467227	0.16692187	-0.323377803	0.651968326
965.4242167	0.318742205	0.101596594	932043.9182	1134.716757	7.039059085	1287582.119	49.5483528	940.5214051	1.090083253	1.188281498	884580.5135	948.1227747	863.8349742	0	26.63879	0	0.0574669	-0.075842813	0.145101424	-0.053148262	-0.081526906	-0.010618865	-0.101041229	-0.049450986	-0.170143562	0.02451124	0.130912724	0.031838505	0.129192487	0.017364634	-0.048433052	-0.097407161	-0.06524119	0.057505319	0.171430443	0.113996526	0.235952436	-0.159237316	-0.100759438	-0.050402867	-0.182740982	0.09624599	0.047279	0.056667268	0.098561534	0.04200583	0.010528331	-0.124262073	0.00069159	0.019200212	0.134670669	0.069920099	0.196275559	-0.263192767	0.095430574	0.00963866	0.00040916	9.29E-05	1.67E-07	0.0561925	0.0225045	0.000506453	0.003157597	-0.0466806	0.0338367	0.001144922	0.002179078	-0.000413718	-0.000626492	3.92E-07	1.71E-07	-0.000435183	-1.00E-09	1.00E-18	1.89E-07	0.000359147	4.47E-05	2.00E-09	1.29E-07	0	0	0	0	0	0	0	0	0	0	0	0	-0.047110122	0.345691992	0.639734739	0.361665185	0.343985404	1.047170766	0.306363009	0.808694581
964.7603656	-0.663851057	0.440698225	930762.5631	1135.135485	0.418728095	1288532.57	0.175333218	938.1183991	-2.403006051	5.77443808	880066.1307	946.1822761	836.7552944	0	26.546688	1.5	0.135597	-0.154724848	0.175651664	0.01540289	-0.092361421	-0.039778853	-0.026965162	-0.219916295	0.007836408	-0.047053139	0.153611305	0.044907053	-0.069793198	-0.110347549	-0.036594957	0.019064027	0.09812785	0.034854739	-0.079215704	-0.097568252	0.045195835	-0.009036809	-0.033731998	-0.222519801	-0.017018305	0.065971351	0.147193211	0.046255314	-0.052367828	-0.10761248	-0.059301451	0.013131358	0.073400951	0.062815834	-0.099750408	-0.081281947	-0.011617152	-0.020933992	0.090407615	0.00213059	-0.00750807	4.54E-06	5.64E-05	-0.0138347	-0.0700272	0.004903809	0.000191399	-0.129326	-0.0826454	0.006830262	0.016725214	0.000762593	0.001176311	1.38E-06	5.82E-07	-0.000336627	9.86E-05	9.71E-09	1.13E-07	0.000294802	-6.43E-05	4.14E-09	8.69E-08	0	0	0	0	0	0	0	0	0	0	0	0	0.898039109	-0.539133521	1.315929085	-1.486982433	0.668282392	1.332335626	0.393853522	0.714854132
967.9424612	3.182095518	10.12573188	936912.6081	1118.196135	-16.93934996	1250362.597	286.9415772	935.8771284	-2.241270731	5.023294488	875865.9994	943.0857247	897.4416343	0	46.582348	1.5	0.513991	0.136402672	-0.011617125	-0.089986455	0.005700747	-0.028725221	0.108325927	0.022450312	0.000884421	0.237816034	-0.083802327	0.0048163	0.005436505	0.116042147	0.012721002	0.05147703	-0.051889879	0.175871418	0.215361798	-0.081377379	0.029622814	-0.11613542	0.108112326	0.016240647	0.026945579	0.142117423	-0.197967326	0.006688878	-0.008674837	0.11123069	0.030417053	-0.011848141	-0.104926192	0.159452588	0.236592849	-0.083515622	-0.010591707	-0.136872853	0.085245254	0.0403542	0.03822361	0.001628461	0.001461044	0.19053	0.2043647	0.041764931	0.036301681	0.285966	0.415292	0.172467445	0.081776553	-0.00187624	-0.002638833	6.96E-06	3.52E-06	-1.92E-05	0.00031743	1.01E-07	3.69E-10	0.000600167	0.000305365	9.32E-08	3.60E-07	1	0	0	0	0	0	0	0	0	0	0	0	-0.763616018	-0.772377911	1.883911002	1.236408722	1.058726126	1.679623348	0.818983224	-0.955803861
970.7844861	2.842024926	8.077105682	942422.5184	1110.757717	-7.4384187	1233782.705	55.33007276	938.3352634	2.458135008	6.042427719	880473.0665	945.5579402	896.6217679	0	34.842457	1.5	0.25631	0.235875894	-0.198309349	-0.195459788	0.17858264	0.186917536	0.181210894	0.188157897	0.057031828	0.163875546	0.007738133	-0.232214366	0.085536787	0.061874766	0.027910315	0.179237673	0.184308181	0.115223783	0.104057677	0.391655133	-0.023123447	-0.264846796	0.188714434	0.179601911	0.078821537	0.138476573	-0.101413566	-0.198124886	0.123335354	0.055308184	-0.057053975	0.153954184	0.133720369	0.146755187	0.177994999	0.398130613	-0.090581508	-0.216594769	0.079951451	0.0952114	0.0548572	0.009065211	0.003009312	0.16387	-0.02666	0.000710756	0.026853377	0.532663	0.246697	0.06085941	0.283729872	-0.0017268	0.00014944	2.23E-08	2.98E-06	-0.000894117	-0.00087492	7.65E-07	7.99E-07	0.000633203	3.30E-05	1.09E-09	4.01E-07	0	1	0	0	0	0	0	0	0	0	0	0	-0.365492195	-2.125362826	-0.357231214	0.156564304	0.86718461	2.146825645	-1.107696333	-1.609793039
965.8914183	-4.893067779	23.94211229	932946.2319	1114.964597	4.206880012	1243146.052	17.69783943	940.1331076	1.797844221	3.232243845	883850.26	947.7818598	857.9128885	0	54.883766	1.5	0.554731	-0.073041759	0.098049691	-0.047985716	0.051823624	-0.185635478	-0.073507903	-0.109059117	-0.1614996	-0.017341988	0.088249753	-0.072189431	-0.091017489	0.040326091	0.078118404	-0.025325802	0.058217008	-0.137097464	0.010296572	0.011174206	0.05568874	-0.01954427	-0.0729423	-0.109153247	-0.162541919	0.059733875	0.057993839	-0.096456679	-0.077311833	0.02908627	0.055304782	0.054778372	0.072730871	-0.137254759	-0.024658965	-0.006915941	0.065585986	-0.088412352	0.074534368	0.0330697	-0.0621417	0.001093605	0.003861591	0.0233295	-0.1405405	0.019751632	0.000544266	0.0274106	-0.5052524	0.255279988	0.000751341	-0.000235852	0.001490948	2.22E-06	5.56E-08	-0.000894117	0	0	7.99E-07	-0.000343812	-0.000977015	9.55E-07	1.18E-07	0	0	1	0	0	0	0	0	0	0	0	0	1.42174134	0.636345976	-0.390027886	0.188280501	1.325962886	-0.85188947	-0.550586484	1.678529052
966.7640454	0.872627086	0.761478031	934632.7194	1139.067517	24.10292071	1297474.809	580.9507866	940.2551264	0.122018759	0.014888578	884079.7026	948.6379582	888.5223339	0	24.756399	1.5	0.084672	-0.032295242	0.121107572	-0.028375061	-0.056179406	0.130229187	-0.040077984	-0.01982912	-0.112356749	-0.035193852	0.075414702	-0.093219927	0.024443551	0.071440355	0.011275896	-0.042011543	-0.053240603	0.026746447	0.048711691	-0.005290674	-0.048132322	0.119752904	-0.042398308	-0.021395127	-0.124959026	0.030810475	0.060727482	-0.078060225	0.045454369	0.061407965	0.076011746	-0.01367898	-0.034159489	0.028385549	0.048135185	-0.014556649	-0.015220521	0.127050947	0.06900236	0.0578676	0.0247979	0.003348659	0.000614936	0.0656433	0.0423138	0.001790458	0.004309043	0.068183	0.0407724	0.001662389	0.004648921	-0.000797802	-0.00056195	3.16E-07	6.36E-07	-0.000682811	0.000211306	4.47E-08	4.66E-07	0.000272823	0.000616635	3.80E-07	7.44E-08	0	0	0	0	0	0	0	0	0	0	0	0	0.137174277	1.268529738	0.62319467	0.619454904	0.491437681	-0.624937111	0.705657177	2.313037374
967.1740018	0.409956369	0.168064225	935425.5497	1140.252914	1.185397103	1300176.709	1.405166291	939.1252554	-1.129870948	1.276608358	881956.2453	947.4118361	857.3513096	0	28.679695	1.5	0.195386	-0.132709012	0.18373598	-0.059702983	0.053690724	-0.013323201	-0.052589265	-0.182798139	-0.010692988	0.08079707	0.246995583	-0.114584357	-0.056774979	-0.040185808	0.011098704	0.019779973	0.144409967	-0.048581453	-0.061017437	0.075868613	0.080403638	0.221324201	-0.057382882	-0.184941207	-0.015190814	0.211460127	0.105373403	-0.103362853	-0.004962815	-0.064185268	-0.044694911	0.094932416	0.149925765	-0.035670629	-0.047763472	0.057633114	0.121858088	0.160181354	0.063363954	-0.000798322	-0.058665922	6.37E-07	0.00344169	0.00523605	-0.06040725	0.003649036	2.74E-05	-0.106065	-0.174248	0.030362366	0.011249784	-0.000697374	0.000100428	1.01E-08	4.86E-07	-0.000309519	0.000373292	1.39E-07	9.58E-08	0.000283527	1.07E-05	1.15E-10	8.04E-08	0	0	0	0	0	0	0	0	0	0	0	0	0.832832635	-0.612542799	0.516173697	-0.693098038	0.591192327	0.682830271	1.864737222	1.626181931
961.1750042	-5.998997508	35.9879711	923857.3888	1126.169032	-14.0838826	1268256.688	198.355749	940.9324182	1.807162794	3.265837363	885353.8156	948.4708594	822.9541817	0	27.023153	1.5	0.151803	-0.189844848	0.21327399	-0.059278711	0.097752498	-0.123864142	-0.195527873	-0.065636676	0.080069939	0.035303638	0.167530503	0.210285775	-0.160398469	-0.179489122	-0.130008233	0.003935114	0.021097786	-0.066257902	-0.077688032	0.082618027	0.105893572	-0.209561266	-0.192872154	-0.062208199	0.060517257	0.146918412	0.122783965	0.174668612	-0.193730574	-0.169259359	-0.14548514	-0.065466031	0.012618794	-0.042250789	-0.085631476	0.104989913	0.021552083	-0.205981065	0.057627846	0.0250219	0.025820222	0.000626095	0.000666684	0.0305567	0.02532065	0.000641135	0.000933712	-0.205528	-0.099463	0.009892888	0.042241759	0.0010266	0.001723974	2.97E-06	1.05E-06	-0.000656115	-0.000346596	1.20E-07	4.30E-07	0.000244018	-3.95E-05	1.56E-09	5.95E-08	0	0	0	0	0	0	0	0	0	0	0	0	-1.036062188	-2.062827781	-0.567786035	0.34981583	0.748084021	1.55622528	0.747377499	-0.058997218
960.4297816	-0.745222617	0.555356749	922425.3654	1129.790477	3.621444641	1276426.521	13.11486128	935.7418075	-5.190610678	26.94243921	875612.7303	943.8279435	843.7013073	0	25.942398	1.5	0.219775	-0.108414567	0.149004824	-0.06446601	0.130009289	-0.072045818	0.056809384	-0.232495438	0.104581713	0.101213132	0.100805703	0.015446904	-0.106291772	-0.016063388	0.113248008	0.001039769	0.04533456	-0.012378752	0.029350839	-0.129202216	0.057976054	-0.105910937	0.051077092	-0.23596454	0.108512019	0.151664828	0.031231209	0.006705773	-0.088937928	-0.04747117	0.078166707	0.074825931	0.027122574	-0.026913515	0.019796615	-0.132529009	-0.005062853	-0.1220266	0.05180288	0.0297862	0.0047643	0.000887218	2.27E-05	0.104945	0.0743883	0.005533619	0.011013453	-0.0486594	0.1568686	0.024607758	0.002367737	-0.000908351	-0.001934951	3.74E-06	8.25E-07	-0.000482979	0.000173136	3.00E-08	2.33E-07	0.000358973	0.000114955	1.32E-08	1.29E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.440861046	-1.462757899	-0.495257082	-1.345790445	1.367649476	0.633975769	0.571526428	-0.201153663
966.0624902	5.632708528	31.72740536	933276.7349	1118.282832	-11.50764416	1250556.493	132.425874	937.9502617	2.208454181	4.877269871	879750.6934	945.2858732	884.5293554	0	35.48365	1.5	0.346163	0.080607005	-0.114911136	0.017175543	0.093678061	-0.038759963	0.071251695	0.035719825	0.073460839	0.073814816	-0.12365696	0.036281126	-0.071688924	0.15034909	-0.080311696	0.211186357	-0.067862532	-0.094752706	0.139766606	-0.06776644	-0.005934761	-0.177723022	0.072373448	0.034525382	0.086485662	-0.029617342	-0.117100002	0.00436898	-0.095452464	0.14376381	-0.150508854	0.116613891	-0.135432497	-0.06083587	0.14631054	-0.057220358	-0.082774445	-0.158597456	0.045898038	0.0634295	0.0336433	0.004023301	0.001131872	0.229426	0.124481	0.015495519	0.052636289	0.236809	0.2854684	0.081492207	0.056078502	-0.00262656	-0.001718209	2.95E-06	6.90E-06	-9.34E-06	0.00047364	2.24E-07	8.72E-11	0.000664855	0.000305882	9.36E-08	4.42E-07	0	0	0	1	0	0	0	0	0	0	0	0	-0.116760107	-0.255252028	-1.034014029	-0.516345186	0.065382178	-0.294903654	0.974273345	-0.007304042
967.1510203	1.088530148	1.184897884	935381.0961	1130.740454	12.45762199	1278573.975	155.1923457	939.7363925	1.7861308	3.190263234	883104.4874	947.5333378	879.5693528	0	23.268009	0	0.194339	0.019016153	-0.063772786	0.058283174	-0.062742125	-0.117178832	-0.030582718	0.060342646	-0.014082361	-0.100130193	-0.14853573	-0.008224365	0.018633182	-0.085421143	0.014894772	0.073033973	-0.13082656	0.109611115	0.073141428	0.037542088	-0.00948744	-0.042528198	-0.029511198	0.065954488	-0.009011432	-0.166482376	-0.040132843	-0.019468188	0.020318721	-0.088290685	0.013265285	-0.006681514	-0.134532969	0.097259017	0.090920419	0.027686874	0.00249528	-0.032683553	0.039922424	0.0614839	-0.0019456	0.00378027	3.79E-06	0.0734506	-0.1559754	0.024328325	0.005394991	0.178081	-0.058728	0.003448978	0.031712843	-0.00113758	0.00148898	2.22E-06	1.29E-06	0.000242303	0.000251642	6.33E-08	5.87E-08	0.000532287	-0.000132568	1.76E-08	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	-0.268803207	0.039154161	-0.700982303	0.40714855	-0.617283951	-0.792342888	-0.441348214	-1.30732005
968.7428509	1.591830637	2.533924777	938462.7113	1129.28851	-1.451944283	1275292.539	2.1081422	939.0797533	-0.656639234	0.431175084	881870.783	946.7886537	876.7739754	0	20.774847	0	0.0293416	-0.002096255	-0.001313263	-0.043739752	-0.151196687	-0.081301671	0.018735425	-0.010994269	-0.103371848	-0.115546399	-0.06235415	0.021440512	0.028711668	0.125331885	-0.026412175	-0.042934498	0.009863746	-0.047586076	0.110503309	-0.114116431	-0.141085859	-0.331607613	0.018757502	-0.012101104	-0.110171687	-0.104361134	0.022439403	0.002121973	-0.015330162	0.126313354	0.043258054	-0.063781333	0.006597166	-0.050316408	0.092609051	-0.081672572	-0.267291212	-0.247833534	0.033885252	0.0833291	0.0218452	0.006943739	0.000477213	0.0916617	0.0182111	0.000331644	0.008401867	0.1807	0.002619	6.86E-06	0.03265249	-0.00100572	0.00013186	1.74E-08	1.01E-06	0.000312483	7.02E-05	4.93E-09	9.76E-08	0.000532287	0	0	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.867581014	0.612791212	0.126987656	0.273634257	0.323859106	-0.887899188	0.621681634	0.665045469
968.8769714	0.134120501	0.017988309	938722.5858	1126.023999	-3.26451122	1267930.046	10.65703351	939.3372351	0.257481871	0.066296914	882354.4413	946.7331049	886.4154764	0	20.038731	0	0.0855946	0.049556836	0.016720142	-0.142116596	-0.114486541	-0.016954556	0.028468703	0.051170644	-0.026492439	-0.117861292	0.000171709	-0.025786903	0.016335712	0.113335006	-0.073245182	-0.158567347	-0.101540376	0.116018111	-0.073835607	-0.012597712	-0.240443576	-0.052050367	0.031986635	0.049372313	-0.041257228	-0.043437933	0.095479252	-0.041573764	-0.005275768	0.131640706	0.083678095	-0.200067607	-0.087582402	0.091757833	-0.075899881	0.025138407	-0.2072693	0.04937206	0.027795832	0.0461748	-0.0371543	0.002132112	0.001380442	0.0869924	-0.0046693	2.18E-05	0.007567678	0.22694	0.04624	0.002138138	0.051501764	-0.00183908	-0.00083336	6.94E-07	3.38E-06	0.00049559	0.000183107	3.35E-08	2.46E-07	4.60E-05	-0.000486287	2.36E-07	2.12E-09	0	0	0	0	0	0	0	0	0	0	0	0	-0.0342266	-0.689301107	0.859335611	0.695444168	0.647250832	-1.179957036	-0.25839125	1.042843901
968.2426045	-0.6343669	0.402421364	937493.7413	1125.458393	-0.565605737	1266656.595	0.31990985	938.6634289	-0.673806273	0.454014894	881089.0327	946.1414061	887.2873051	0	17.133799	0	0.0865972	0.080825852	0.018141609	-0.220290316	-0.076162999	0.0433514	0.083384668	0.032871411	0.122150298	-0.146658217	0.146244181	0.039493721	-0.032420519	0.098358496	0.025176943	-0.054185723	-0.116725859	0.199996048	-0.220364601	0.10919363	-0.07923647	0.149454876	0.084272509	0.027293723	0.078473669	0.016167653	0.242182574	0.051765967	-0.024018736	0.093299847	0.104231323	-0.046077534	-0.128931839	0.195242031	-0.198118116	0.142821656	-0.004305034	0.166474751	0.021663553	0.0461806	5.80E-06	0.002132648	3.36E-11	0.118473	0.0314806	0.000991028	0.014035852	0.273357	0.046417	0.002154538	0.074724049	-0.00287399	-0.00103491	1.07E-06	8.26E-06	0.000362814	-0.000132776	1.76E-08	1.32E-07	0.00019415	0.00014815	2.19E-08	3.77E-08	0	0	0	0	0	0	0	0	0	0	0	0	-0.672464395	-1.124558327	1.301796921	-1.276525969	0.967752863	-0.604577449	-0.295123364	-0.174292182
969.2629086	1.020304023	1.041020299	939470.5859	1123.478197	-1.980196522	1262203.258	3.921178265	939.4919045	0.828475602	0.686371823	882645.0386	946.8698282	894.1328111	0	18.862394	1.5	0.141726	0.128242416	-0.028654914	-0.201107616	-0.073459998	0.057121351	0.081369394	0.086049147	-0.064121123	-0.057979403	0.184072571	-0.1083183	-0.000679643	0.006193114	0.136415523	-0.016632764	-0.083777805	0.099306659	-0.047339901	-0.146580206	0.089078801	0.066883146	0.085619958	0.079474942	-0.091992838	0.084905058	0.166689148	-0.075559948	0.057436134	-0.005050526	0.136027954	0.066668113	-0.069381616	0.082520592	-0.067336082	-0.145269132	0.117686357	0.056742527	0.015497871	0.0619739	0.0157933	0.003840764	0.000249428	0.118337	-0.000136	1.85E-08	0.014003646	0.397266	0.123909	0.01535344	0.157820275	-0.00362989	-0.0007559	5.71E-07	1.32E-05	-2.76E-05	-0.000390455	1.52E-07	7.64E-10	0.000532287	0.000338137	1.14E-07	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.3132423	-1.395043174	1.343441325	-0.892091042	1.108011094	-0.834822972	0.139387193	0.835303737
969.7337729	0.470864375	0.22171326	940383.5904	1121.740798	-1.737398788	1258302.417	3.018554549	939.914465	0.422560495	0.178557372	883439.2015	947.5563851	885.5429478	0	19.03842	1.5	0.152369	0.068766487	0.019616053	-0.204205978	-0.093170587	-0.029396329	0.025585982	0.061004346	-0.05241039	-0.082329976	0.165185396	-0.050443424	-0.058953398	0.120623032	0.177707845	-0.000311925	-0.184266294	0.050631601	-0.059222332	0.073761016	0.136522657	-0.026640254	0.030164268	0.056627455	-0.08167727	0.060466407	0.17625819	-0.03869806	-0.020606171	0.085903484	0.201672343	0.101204263	-0.16227066	0.032902162	-0.07156438	0.062813434	0.151795787	-0.06956178	0.009308291	0.0634967	0.0015228	0.004031831	2.32E-06	0.118351	1.40E-05	1.96E-10	0.014006959	0.254362	-0.142904	0.020421553	0.064700027	-0.00315634	0.00047355	2.24E-07	9.96E-06	-0.000564544	-0.000536903	2.88E-07	3.19E-07	0.000532287	0	0	2.83E-07	0	0	0	0	0	0	0	0	0	0	0	0	-0.490056143	-0.857621113	1.178561694	-0.651993956	1.112925052	-0.376233149	-0.227321279	1.081811547
972.8445347	3.110761765	9.67683876	946426.4887	1126.670768	4.929969939	1269387.019	24.3046036	939.9921197	0.077654768	0.006030263	883585.1852	947.390847	905.0823433	0	25.931749	1.5	0.268474	0.166217487	-0.061596287	-0.177716359	0.013674717	0.052807966	0.084619245	0.160822698	-0.007344362	0.065288729	0.211979389	-0.037970125	0.004242474	-0.055822552	0.124933072	0.04552609	0.117589174	-0.065806669	0.058788256	-0.256612057	0.043085529	0.06926484	0.090641946	0.153591389	-0.020680571	0.170907806	0.097717439	-0.007172817	0.04210807	-0.07963194	0.022279554	0.144117394	0.112858111	-0.067037834	0.047371965	-0.270889786	0.036838548	0.037954951	0.003104359	0.063648	0.0001513	0.004051068	2.29E-08	0.214392	0.096041	0.009223874	0.04596393	0.461324	0.206962	0.042833269	0.212819833	-0.00504652	-0.00189018	3.57E-06	2.55E-05	-0.000503937	6.06E-05	3.67E-09	2.54E-07	0.000706331	0.000174044	3.03E-08	4.99E-07	0	0	0	0	0	0	0	0	0	0	0	0	-0.022580706	-1.434016828	0.882751625	0.228989084	0.729752717	0.217265833	1.107230185	0.884322224
972.3758505	-0.468684177	0.219664857	945514.7947	1120.010316	-6.660451413	1254423.109	44.36161302	941.8742579	1.882138176	3.542444113	887127.1177	949.209663	891.0173433	0	24.71192	1.5	0.224482	0.109543626	-0.133046513	-0.076634367	0.219320404	-0.044646779	-0.049000132	0.24652445	0.13246359	0.141595029	-0.026493867	-0.151183486	-0.024409644	-0.049542206	-0.08266004	-0.025874106	0.134502994	-0.047212226	-0.099443227	-0.093348739	0.006517378	0.070354151	-0.037911687	0.250201598	0.152746167	0.09745699	-0.090608233	-0.156091752	0.011256753	-0.025098986	-0.092655031	-0.030530154	0.128563164	-0.026484365	-0.113131909	-0.087391492	0.025683135	0.038730137	-0.003104359	0.115769	0.052121	0.013402461	0.002716599	0.101447	-0.112945	0.012756573	0.010291494	0.353705	-0.107619	0.011581849	0.125107227	-0.00268479	0.00236173	5.58E-06	7.21E-06	-0.00043168	7.23E-05	5.22E-09	1.86E-07	0.000908677	0.000202346	4.09E-08	8.26E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.869425982	-0.604342112	-0.723113497	0.493396338	0.948218365	0.390792584	0.48102233	-1.551036658
968.5209492	-3.854901284	14.86026391	938032.8291	1129.404029	9.39371289	1275553.461	88.24184187	938.5104668	-3.363791151	11.31509091	880801.8962	946.3541246	903.0315655	0	24.499962	1.5	0.156552	0.129937733	-0.065907923	-0.111344734	0.194674907	0.117878724	0.124185979	0.099400069	0.103653741	0.026853461	0.133369996	-0.083039105	0.050987465	-0.003044765	0.199218204	0.005718171	0.109135919	0.080477128	0.008887023	-0.249753044	-0.075477308	0.028992475	0.128477735	0.096543173	0.094074713	0.097833999	0.081424808	-0.037129544	0.093092413	-0.017058601	0.144052492	0.145252764	0.12804321	0.071340215	-0.010401804	-0.261557103	-0.06116416	0.078782724	-0.009308291	0.115744	-2.50E-05	0.013396674	6.25E-10	0.154061	0.052614	0.002768233	0.023734792	0.45031	0.096605	0.009332526	0.202779096	-0.00438442	-0.00169963	2.89E-06	1.92E-05	-0.000156492	0.000275188	7.57E-08	2.45E-08	0.000854144	-5.45E-05	2.97E-09	7.30E-07	0	0	0	0	0	0	0	0	0	0	0	0	0.221399064	-0.111348978	0.149847615	-0.535746483	0.613226169	-0.467488656	1.227512107	-1.219623087
966.4620562	-2.058893049	4.239040588	934048.9061	1134.802763	5.398733275	1287777.31	29.14632097	939.2564268	0.745960001	0.556456323	882202.6352	946.8551041	918.0163624	0	24.258282	1.5	0.0539124	0.128834744	0.03322486	-0.12798458	0.041517155	0.201916453	0.04526255	0.190719656	-0.030567446	0.064046135	0.018511194	0.116320342	0.091851483	-0.02707221	0.001992508	-0.190888684	0.024572463	0.04033844	0.018524215	-0.03187583	-0.033479215	0.015184163	0.049289316	0.185245154	-0.038448092	0.069244151	-0.026526993	0.132281878	0.065568888	8.84E-05	0.10570184	-0.168170366	0.073337201	0.01372973	-0.003510338	-0.045616949	0.000492571	0.045130876	-0.015497871	0.120227	0.004483	0.014454532	2.01E-05	0.139948	-0.014113	0.000199177	0.019585443	0.43292	-0.01739	0.000302412	0.187419726	-0.00378717	0.00059725	3.57E-07	1.43E-05	0.000440909	0.000597401	3.57E-07	1.94E-07	0.000584271	-0.000269873	7.28E-08	3.41E-07	0	0	0	0	0	0	0	0	0	0	0	0	-1.770714371	1.597881666	1.058667132	0.934142742	1.22594925	-0.568778121	-1.377612545	-0.684010155
