global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	aroma_motion_01	aroma_motion_04	aroma_motion_05	aroma_motion_15	aroma_motion_18	aroma_motion_20	aroma_motion_22	aroma_motion_26
966.1731035	-0.082665538	0.006833591	933490.4659	1118.237977	-3.260955427	1250456.173	10.6338303	938.8428856	-1.699465227	2.888182057	881425.9638	946.9635013	816.8578898	1.5	23.797152	0	0.14246	-0.093336172	-0.057897394	-0.038670566	0.086150525	-0.238610819	0.01992009	0.089234311	-0.060764976	0.014464315	-0.019117047	-0.03022377	-0.121746826	0.052858328	-0.081896891	0.017853297	0.034770653	-0.214553309	0.091378841	-0.0564213	0.011221821	0.000773646	0.036981733	-0.10635564	0.094914762	-0.088002996	0.005690849	0.058384163	-0.207730495	0.057604475	0.105027532	0.00877115	0.01118514	7.69E-05	0.000125107	-0.0780292	-0.077352387	0.005983392	0.006088556	-0.12149	-0.0962531	0.009264659	0.01475982	0.000859204	0.000673539	4.54E-07	7.38E-07	0.000403346	0.000516808	2.67E-07	1.63E-07	0.000496467	0.000585724	3.43E-07	2.46E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.894235792	0.692793445	-0.80426738	-0.514619492	0.101264596	0.799631806	-0.904076725	1.100710807
971.9724201	5.799316618	33.63207324	944730.3854	1116.688827	-1.549149799	1246993.937	2.399865099	937.6672245	-1.175661004	1.382178797	879219.824	945.8198487	873.3011248	1.5	42.350346	0	0.437608	0.081047081	0.136932093	-0.016343939	-0.194391768	-0.056989872	0.041672832	0.048870603	0.118549242	-0.109780676	0.104432062	-0.004113038	0.042385	-0.033888834	0.056944603	-0.026193393	-0.003044311	-0.106839694	0.042525804	0.119700523	-0.108660762	0.094554698	-0.075171406	0.026101681	-0.070703779	0.058893466	0.025828499	-0.009414456	-0.057661767	0.133500947	0.100306386	0.0623511	0.05357995	0.00388766	0.002870811	0.0393995	0.1174287	0.0137895	0.001552321	0.292065	0.413555	0.171027738	0.085301964	0.000776191	-8.30E-05	6.89E-09	6.02E-07	-0.000635724	-0.00103907	1.08E-06	4.04E-07	-8.93E-05	-0.000585724	3.43E-07	7.97E-09	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.020218016	1.065147893	0.815388474	-0.664538148	0.187695553	0.456353369	-1.244346646	0.266784081
975.4483507	3.475930621	12.08209368	951499.4849	1118.927305	2.238477366	1251998.313	5.010780917	944.3557337	6.688509157	44.73615474	891807.7518	952.2921874	863.0305614	1.5	26.361921	0	0.250024	0.032416848	0.133730931	-0.130326892	0.058427817	0.131167567	0.074833243	-0.134862158	-0.023299568	-0.107812896	-0.034611975	0.093826398	0.01579252	-0.191179162	0.014696168	-0.005734572	-0.192236136	0.026454751	-0.133265318	-0.025792964	-0.124843803	-0.097474664	-0.041349103	0.016897791	-0.129148891	-0.085904764	-0.025152787	-0.209748483	0.056256361	0.029601527	0.095430574	0.0769548	0.0146037	0.005922041	0.000213268	-0.156546	-0.1959455	0.038394639	0.02450665	0.156382	-0.135683	0.018409876	0.02445533	0.00123546	0.000459269	2.11E-07	1.53E-06	0.000366208	0.001001932	1.00E-06	1.34E-07	-0.000174296	-8.50E-05	7.23E-09	3.04E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.430864299	-0.479740084	0.510060067	-0.513503436	0.505220608	-1.3998895	0.742051592	-0.800498405
972.1854489	-3.262901849	10.64652848	945144.547	1123.83956	4.912255046	1263015.356	24.13024964	939.0958523	-5.259881449	27.66635285	881901.0197	947.9324477	874.2106834	1.5	23.768007	1.5	0.131167	0.026214474	0.073540647	-0.088148296	0.002618565	0.168372054	-0.046055819	0.082819963	0.056530287	-0.123160068	0.02835482	0.261374551	0.066711814	-0.060133412	0.002381052	-0.131837705	-0.014602964	0.051395216	0.080139823	0.060804086	-0.142554781	-0.145355789	-0.19373064	0.071892058	-0.073166796	0.028502773	0.132232552	-0.036764205	0.013853741	0.085047452	0.090407615	0.0760461	-0.0009087	0.005783009	8.26E-07	-0.0903988	0.0661472	0.004375452	0.008171943	0.203907	0.047525	0.002258626	0.041578065	-0.000418456	-0.001653916	2.74E-06	1.75E-07	0.00081678	0.000450572	2.03E-07	6.67E-07	-8.93E-05	8.50E-05	7.23E-09	7.97E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.221007383	1.149683265	-0.556551986	0.174991017	-0.180037901	-0.720497588	-0.955187854	-1.594135799
974.5479458	2.362496941	5.581391798	949743.6987	1122.207612	-1.631947495	1259349.925	2.663252627	940.9944124	1.898560112	3.6045305	885470.4841	949.3743176	876.9376113	1.5	25.666584	1.5	0.115369	0.019989212	0.094409483	-0.132763279	-0.058270873	0.044119592	-0.010131604	-0.04475527	-0.011335873	-0.095042744	0.047427105	0.078343445	0.015545473	-0.194824038	0.023331122	-0.117374531	0.002166762	-0.047008557	-0.046611275	-0.013369449	-0.102940294	-0.003470029	-0.087011516	-0.000840624	-0.197298417	-0.027841128	0.121420204	-0.013855725	-0.057728674	0.073830378	0.085245254	0.0572603	-0.0187858	0.003278742	0.000352906	-0.15743	-0.0670312	0.004493182	0.024784205	0.124661	-0.079246	0.006279929	0.015540365	-0.000188157	0.000230299	5.30E-08	3.54E-08	0.000411407	-0.000405373	1.64E-07	1.69E-07	-0.000622018	-0.000532761	2.84E-07	3.87E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.418861075	-0.04885116	1.059279457	-0.119941423	1.157162336	0.817152526	0.529227627	-2.867145248
974.0557458	-0.492200021	0.242260861	948784.5959	1141.708184	19.50057225	1303497.578	380.2723179	943.2251777	2.230765335	4.976313981	889673.7359	952.2933003	847.3054698	1.5	33.516888	1.5	0.187308	-0.07802525	-0.042118309	-0.140183659	0.029907393	0.144120771	0.141298814	-0.039890355	-0.12116713	-0.018695829	-0.060168166	0.131788104	-0.022390059	0.016537328	-0.01249781	-0.012147605	0.142790062	0.008963961	-0.035418121	-0.120547979	-0.035386425	-0.140945762	-0.046068158	-0.02049185	-0.012396558	0.024724182	0.045250587	0.139537257	0.024671652	0.03964133	0.079951451	0.0366661	-0.0205942	0.001344403	0.000424121	-0.120313	0.037117	0.001377672	0.014475218	-0.0416977	-0.1663587	0.027675217	0.001738698	0.000628432	0.000816589	6.67E-07	3.95E-07	0.000411407	0	0	1.69E-07	1.72E-05	0.000639213	4.09E-07	2.96E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.798842433	1.001446158	-0.734066126	1.017686035	0.168391585	-0.948333866	-0.386800978	-1.624964251
974.3742586	0.318512765	0.101450381	949405.1957	1135.217139	-6.491045441	1288717.953	42.13367091	941.5511311	-1.674046651	2.80243219	886518.5324	950.4076412	904.9060682	1.5	40.586758	1.5	0.330708	0.074659278	-0.03671314	-0.002735355	-0.046408014	0.182612668	0.239510157	-0.088986285	-0.035812916	0.172891455	0.169935333	0.08965031	-0.042054002	0.213469447	0.162350447	0.064039075	-0.171282871	0.340335169	-0.088016396	-0.035847121	0.166792097	0.008628484	-0.198027769	-0.044276427	0.112831321	0.22233195	-0.181637091	-0.193979502	0.314978342	-0.09625733	0.074534368	0.0367502	8.41E-05	0.001350577	7.07E-09	-0.0306311	0.0896819	0.008042843	0.000938264	0.247977	0.2896747	0.083911432	0.061492593	-0.000805406	-0.001433838	2.06E-06	6.49E-07	-0.000195681	-0.000607088	3.69E-07	3.83E-08	-0.000190212	-0.000207407	4.30E-08	3.62E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020268208	1.227492672	1.050700456	0.944097826	-0.252597828	-1.224790233	1.426050009	0.441630159
973.9987625	-0.375496102	0.140997322	948673.5893	1118.896439	-16.32069977	1251929.242	266.365241	944.4179055	2.866774414	8.218395538	891925.1802	952.3529536	885.4000382	0	32.529629	0	0.151021	0.041095215	0.014848603	0.040666627	-0.080211358	-0.072691406	0.021855058	-0.268021143	-0.043465516	0.167181823	0.236166078	-0.153622885	-0.014297137	-0.031957981	0.066464494	0.217396808	0.016118977	0.015187841	-0.265527057	-0.057347503	0.179404732	0.245756522	-0.076691196	-0.026184468	-0.032616216	-0.044852388	-0.235185351	0.035637231	0.013514251	-0.017416538	0.06900236	0.0249016	-0.0118486	0.00062009	0.000140389	0.0813077	0.1119388	0.012530295	0.006610942	0.147244	-0.100733	0.010147137	0.021680796	-0.00135883	-0.000553424	3.06E-07	1.85E-06	-0.000195681	0	0	3.83E-08	-8.93E-05	0.000100955	1.02E-08	7.97E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.292884698	-0.549918217	2.114267738	-0.83480784	-1.315649423	0.02082808	1.082939653	0.516003097
971.773178	-2.225584415	4.953225987	944343.1096	1132.504657	13.60821784	1282566.798	185.1835928	941.483694	-2.934211451	8.609596841	886391.5461	950.2321931	822.9720653	0	48.966457	0	0.490941	-0.149216799	-0.038871333	-0.132192493	-0.037150764	-0.099227436	0.146488395	0.017214596	-0.147098138	0.098235101	-0.123353693	-0.027785821	-0.086087556	-0.066912176	0.183837113	0.109307829	0.178623333	0.009005962	0.021525015	-0.145133419	0.074540028	-0.075519741	0.10245632	-0.10061742	-0.17399976	0.100924757	-0.140665623	0.171058025	0.041583996	0.120015201	0.063363954	-0.052378	-0.0772796	0.002743455	0.005972137	-0.155183	-0.2364907	0.055927851	0.024081763	-0.215064	-0.362308	0.131267087	0.046252524	0.0013126	0.00267143	7.14E-06	1.72E-06	-0.000733272	-0.000537591	2.89E-07	5.38E-07	-0.000374847	-0.00028559	8.16E-08	1.41E-07	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.944569658	1.298097676	0.300762428	0.741722713	-0.871329346	0.752218917	-1.521311944	-0.554028374
968.3088917	-3.464286336	12.00127982	937622.1098	1121.217224	-11.2874327	1257128.064	127.4061371	934.8051448	-6.678549225	44.60301975	873860.6587	943.1423977	818.3449872	0	28.312656	0	0.0887675	-0.119330434	-0.027587275	-0.112223395	-0.04822939	-0.041098897	-0.03538647	0.208372659	-0.025275258	-0.006436805	-0.041772667	-0.245084431	0.032606338	-0.042151822	0.172754494	-0.003654606	0.075942044	0.014112214	0.206750808	-0.01688366	0.002999571	0.157638287	0.19059644	0.009094483	-0.109306722	0.121884359	-0.071293153	0.050019136	0.010898308	-0.104360665	0.057627846	0.00485678	0.05723478	2.36E-05	0.00327582	-0.135705	0.019478	0.000379392	0.018415847	-0.203757	0.011307	0.000127848	0.041516915	0.00166263	0.00035003	1.23E-07	2.76E-06	0.000238192	0.000971464	9.44E-07	5.67E-08	5.81E-05	0.000432906	1.87E-07	3.37E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.945713469	0.199693594	0.703543647	-0.496667467	-1.811620983	0.076939554	-0.196987913	-0.610085189
969.3582374	1.049345705	1.101126408	939655.3924	1137.584957	16.36773278	1294099.535	267.9026764	939.7309276	4.925782801	24.2633362	883094.2163	948.3852394	849.1494617	0	25.790174	0	0.198932	-0.069877288	-0.02964285	-0.085656565	0.077680791	-0.009639501	0.101978716	0.027965929	-0.063929902	-0.046401853	0.021749145	0.039647057	-0.005109344	-0.002458036	-0.061548587	-0.007482803	0.173146508	-0.086226214	0.02910176	-0.062573934	-0.049255095	-0.011095785	-0.042712418	-0.008068736	-0.004154931	-0.025793791	0.059602555	0.179918478	-0.045531318	-0.045520236	0.05180288	0.00513909	0.00028231	2.64E-05	7.97E-08	-0.0756353	0.0600697	0.003608369	0.005720699	-0.0654385	0.1383185	0.019132007	0.004282197	-0.000214308	-0.001876938	3.52E-06	4.59E-08	0.000671872	0.00043368	1.88E-07	4.51E-07	0.000131846	7.38E-05	5.44E-09	1.74E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.688973844	-0.124201181	0.182980265	0.050607233	-0.147517	-0.702645315	-0.704753116	-0.714351715
970.5431122	1.184874805	1.403928304	941953.9327	1130.354367	-7.230590545	1277700.994	52.28143964	938.056855	-1.674072588	2.802519031	879950.6632	946.2903236	886.5346335	0	32.499901	0	0.392588	0.060574904	0.055939095	0.096627285	0.042118495	-0.053564982	0.161124443	0.070301833	0.086320893	-0.023068697	-0.029987628	-0.04761246	0.11014591	0.00471659	0.002525964	-0.077675731	0.034659996	-0.040695768	0.066188985	0.088800677	-0.018732562	0.020177255	0.049660573	0.105378204	-0.008196259	0.036574735	0.070889939	0.02019714	-0.027116247	0.09836054	0.045898038	0.0423195	0.03718041	0.00179094	0.001382383	0.0279597	0.103595	0.010731924	0.000781745	0.260001	0.3254395	0.105910868	0.06760052	-0.00253463	-0.002320322	5.38E-06	6.42E-06	0.00152436	0.000852488	7.27E-07	2.32E-06	0.000352046	0.0002202	4.85E-08	1.24E-07	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190964071	0.79314882	-0.041975084	-0.929979895	-0.440006046	1.026035652	-1.456894391	0.269651712
972.463566	1.92045374	3.688142569	945685.3871	1122.35361	-8.0007561	1259677.627	64.01209817	942.4994255	4.442570488	19.73643254	888305.167	950.5793548	896.8899498	0	28.39139	0	0.152134	0.054578404	0.074047021	-0.053770133	-0.093913617	-0.037470705	0.019723996	-0.145927036	-0.017300459	-0.034242219	0.115589923	0.063709178	0.015457109	-0.078450277	0.157916705	-0.134579838	0.051367934	-0.031318856	-0.148454391	-0.022360303	-0.036253445	0.054617001	-0.125407399	-0.005100741	-0.15130237	0.122553736	0.061108601	0.019977821	-0.086402773	-0.116495693	0.039922424	0.0605312	0.0182117	0.003664026	0.000331666	-0.0939003	-0.12186	0.01484986	0.008817266	0.250584	-0.009417	8.87E-05	0.062792341	-0.00106986	0.00146477	2.15E-06	1.14E-06	0.00179156	0.0002672	7.14E-08	3.21E-06	8.71E-06	-0.000343339	1.18E-07	7.58E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002323013	-0.451392647	1.920999922	-0.27088815	0.688822114	-0.470862158	0.643957481	-0.486304306
970.2984046	-2.165161353	4.687923685	941478.994	1132.144071	9.790460153	1281750.197	95.85311	942.2235561	-0.275869359	0.076103903	887785.2297	950.7761465	855.2904838	0	39.011593	0	0.237099	-0.060121121	-0.048355283	-0.086760889	0.099937456	-0.029912676	0.136047714	-0.047529832	-0.102216308	0.010690118	-0.018953714	-0.014563598	-0.032464549	0.003218961	-0.004471666	-0.042919212	0.038267131	0.046200759	-0.044068953	-0.102416681	0.002560508	-0.016330922	0.022259569	-0.035932295	-0.010863543	0.018123693	0.017975213	0.016264794	0.084401128	-0.090818248	0.033885252	0.01976	-0.0407712	0.000390458	0.001662291	-0.115994	-0.0220937	0.000488132	0.013454608	0.0279038	-0.2226802	0.049586471	0.000778622	-0.000463548	0.000606312	3.68E-07	2.15E-07	0.00157192	-0.00021964	4.82E-08	2.47E-06	-5.05E-05	-5.92E-05	3.50E-09	2.55E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.613001081	-0.042433944	-0.785711999	1.276001528	-1.274323001	-1.549918309	-0.403943194	-0.494133208
969.3305438	-0.967860834	0.936754594	939601.7031	1111.42211	-20.72196075	1235259.106	429.3996573	935.1650511	-7.058505058	49.82249366	874533.6727	942.893669	909.8459835	0	59.986996	0	0.744424	0.202441341	0.177307291	0.126674978	0.097498545	0.089702384	-0.021110816	0.081792485	0.24586232	0.016581311	0.174495288	-0.003807863	-0.105180451	0.08973869	0.022024882	0.092315464	0.026167129	0.053811083	0.072109901	0.249803746	0.022036968	0.092270294	-0.128834693	-0.105428266	0.097671822	0.016032738	-0.11578259	0.029412956	0.091944491	0.009958806	0.027795832	0.0969942	0.0772342	0.009407875	0.005965122	0.0937797	0.2097737	0.044005005	0.008794632	0.716105	0.6882012	0.473620892	0.512806371	-0.00181164	-0.001348092	1.82E-06	3.28E-06	0.00183375	0.00026183	6.86E-08	3.36E-06	0.00045459	0.000505056	2.55E-07	2.07E-07	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.449830479	0.589846745	1.575088743	-1.182886903	0.51022102	-0.411655805	-1.033480607	0.548568593
967.9810368	-1.349506991	1.821169119	936987.2876	1100.21527	-11.20683968	1210473.641	125.5932556	936.5714764	1.40642536	1.978032294	877166.1305	943.9004552	912.730316	0	25.951187	0	0.262034	0.225731137	0.17744486	0.157221091	0.134352907	0.041038171	-0.344264314	0.031300938	0.260576892	-0.049399091	-0.072002381	-0.041662103	-0.207643935	-0.008741424	-0.089618043	0.229103123	-0.051779258	-0.04016046	0.023555557	0.263715239	-0.036743243	-0.032104444	0.086443712	-0.180010395	0.098153884	-0.17625178	-0.185009615	-0.010259383	-0.024669316	-0.016547684	0.021663553	0.115902	0.0189078	0.013433274	0.000357505	-0.0357586	-0.1295383	0.016780171	0.001278677	0.856241	0.140136	0.019638098	0.73314865	-0.00387662	-0.00206498	4.26E-06	1.50E-05	0.00431398	0.00248023	6.15E-06	1.86E-05	0.000283375	-0.000171215	2.93E-08	8.03E-08	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.878983462	-0.747261371	1.384978339	-1.06062599	0.070475897	-1.020981476	-1.108546203	0.884211044
971.4063162	3.425279463	11.7325394	943630.2312	1125.423004	25.20773417	1266576.939	635.429862	942.9512018	6.379725336	40.70089536	889156.9689	950.9646531	897.2978483	0	47.691559	1.5	0.576773	0.051301068	0.085515569	0.047981136	0.206632366	0.062123781	0.04956884	-0.090717577	0.081820661	-0.030823138	-0.298143369	0.046139985	0.200047466	0.027986714	0.126986445	0.180949514	0.077613578	0.034032	-0.091648428	0.077083372	-0.045118907	-0.210262465	0.185985854	0.219501065	-0.041013013	0.085350384	-0.191422364	0.085368517	0.039936355	0.058194575	0.015497871	0.0419023	-0.0739997	0.001755803	0.005475956	-0.0752475	-0.0394889	0.001559373	0.005662186	0.335808	-0.520433	0.270850507	0.112767013	-0.00239863	0.00147799	2.18E-06	5.75E-06	0.000905746	-0.003408234	1.16E-05	8.20E-07	0.000252129	-3.12E-05	9.76E-10	6.36E-08	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296280772	-2.243415077	0.313372769	0.746036432	0.52205033	-1.996439666	-1.898555017	0.239801776
967.0287085	-4.377607706	19.16344923	935144.5231	1131.450334	6.027329348	1280179.858	36.32869907	939.7461009	-3.205100845	10.27267142	883122.7342	948.4985609	873.3261338	0	36.983063	1.5	0.230647	-0.044371038	-0.057375554	-0.112217126	0.111063415	0.129571036	0.182575672	0.080175312	-0.038963449	-0.087940678	-0.074926517	0.11723671	0.044132468	-0.03125115	-0.073555984	-0.174129326	0.03085777	0.04324203	0.081106887	-0.033703381	-0.100126552	-0.13186454	-0.026692864	0.044164245	-0.019357601	0.01054575	0.184686507	0.004114383	0.078644692	-0.051466319	0.009308291	0.00852034	-0.03338196	7.26E-05	0.001114355	-0.101888	-0.0266405	0.000709716	0.010381165	0.115119	-0.220689	0.048703635	0.013252384	-0.00199149	0.00040714	1.66E-07	3.97E-06	0.00109	0.000184254	3.39E-08	1.19E-06	0.000317752	6.56E-05	4.31E-09	1.01E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27632302	1.163119032	-1.054414963	0.73029339	-0.123271358	-1.974908684	-1.276741729	-0.937924088
965.5156998	-1.513008751	2.28919548	932220.5665	1118.700713	-12.74962043	1251491.286	162.552821	942.2772205	2.531119527	6.406566058	887886.3602	950.1313364	871.5608892	0	30.365566	1.5	0.08948	0.014179387	0.002650396	-0.00304293	0.093549271	0.073093991	-0.037767748	-0.116863824	-0.047076875	0.013274368	0.084541689	0.083877237	0.046044293	0.143730279	-0.019225344	-0.007641461	0.18925928	0.060154717	-0.114200448	-0.051377018	0.016817418	-0.005964625	-0.117094141	0.047849512	0.112062532	0.06720012	0.006364482	0.200758949	0.052528516	-0.17013179	0.003104359	-0.00378317	-0.01230351	1.43E-05	0.000151376	-0.0422753	0.0596127	0.003553674	0.001787201	0.149306	0.034187	0.001168751	0.022292282	-0.00256032	-0.00056883	3.24E-07	6.56E-06	0.000338014	-0.000751986	5.65E-07	1.14E-07	0.000276293	-4.15E-05	1.72E-09	7.63E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.102503832	-1.112051887	0.576376949	-0.724602049	1.62520915	-1.277092813	0.481592294	-1.164926373
965.2030805	-0.312619298	0.097730825	931616.9866	1126.740174	8.039460349	1269543.419	64.6329227	941.3760801	-0.901140386	0.812053995	886188.9241	949.0686313	887.8653571	0	28.508478	1.5	0.245524	0.064747514	0.03964018	0.152740129	0.115686537	-0.107457384	0.046562503	-0.124134541	0.052907214	0.004156643	-0.025818321	-0.230769141	0.110718544	0.217289919	0.026391795	-0.156099108	0.032715605	0.07128075	-0.12423964	0.047083679	0.02933397	0.142017111	0.176348198	0.11098074	0.184030865	0.135410874	0.067101453	0.013087212	0.036669911	-0.258098072	-0.003104359	-0.0198418	-0.01605863	0.000393697	0.00025788	0.0384914	0.0807667	0.00652326	0.001481588	0.359943	0.210637	0.044367946	0.129558963	-0.00364364	-0.00108332	1.17E-06	1.33E-05	0.000338014	0	0	1.14E-07	0.00038926	0.000112967	1.28E-08	1.52E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522608938	-1.28196953	-0.236474606	-1.305727161	-1.652615393	0.452855951	-0.584572423	0.031938388
966.4826231	1.279542596	1.637229255	934088.6607	1121.870787	-4.869386417	1258594.063	23.71092408	938.3240094	-3.052070643	9.315135213	880451.9467	946.2216184	912.0510827	0	39.872009	0	0.570164	0.196912825	0.175874131	0.195302961	-0.081662704	-0.155020628	0.162529597	-0.019180281	0.215508669	0.088326863	-0.241935145	-0.374419651	-0.055052271	-0.11042042	-0.031147692	-0.081533477	-0.009316	0.066554955	-0.028726673	0.214370761	0.098638465	0.094040237	0.4264713	-0.076778665	-0.11049642	-0.033682447	0.084790408	-0.032505963	0.098556271	0.057187456	-0.009308291	-0.00430624	0.01553556	1.85E-05	0.000241354	0.146444	0.1079526	0.011653764	0.021445845	0.801096	0.441153	0.194615969	0.641754801	-0.00847838	-0.00483474	2.34E-05	7.19E-05	0.00111175	0.000773736	5.99E-07	1.24E-06	-0.000138838	-0.000528098	2.79E-07	1.93E-08	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.969303852	-1.129155035	0.04250033	-0.434458593	-0.676349881	1.330793289	-1.469912751	0.31157084
970.2803277	3.797704574	14.42256003	941443.9142	1113.771801	-8.098986503	1240487.624	65.59358238	943.0414118	4.717402354	22.25388497	889327.1043	951.0180492	896.6248897	0	31.067242	0	0.451722	0.111399853	0.118899391	-0.042008578	0.01708772	0.073189585	0.090812738	-0.130140999	0.068294225	-0.036771245	-0.121275388	-0.017578639	-0.041928731	-0.016779233	0.110796896	-0.0327922	-0.04870128	0.005208036	-0.131540532	0.063362015	-0.04723375	-0.078197855	0.098226633	-0.038716234	-0.052569668	0.086003772	-0.029165724	-0.072429211	0.019388808	0.11624986	-0.015497871	-0.00796498	-0.00365874	6.34E-05	1.34E-05	0.000850502	-0.145593498	0.021197467	7.23E-07	0.523365	-0.277731	0.077134508	0.273910923	-0.00348523	0.00499315	2.49E-05	1.21E-05	0.000977872	-0.000133878	1.79E-08	9.56E-07	-0.00030925	-0.000170412	2.90E-08	9.56E-08	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972043935	-0.919773455	-0.727417238	0.175533128	-0.915507896	-0.545054954	-0.736706753	-0.063434742
970.448675	0.16834734	0.028340827	941770.6308	1116.088421	2.316620754	1245653.364	5.366731717	940.7321082	-2.309303547	5.332882872	884976.8995	948.7149403	879.1404248	0	25.058403	0	0.197859	0.079497993	0.116819472	-0.065018297	0.056638113	0.10327243	0.081867549	-0.063414673	0.086308341	0.003937607	0.027973755	0.024414027	0.046283184	-0.072512728	-0.084568663	0.040057769	-0.064234658	0.107540049	-0.066228654	0.083212174	-0.008134568	-0.021413551	-0.04101136	0.046255372	-0.024865517	-0.106869505	-0.029809587	-0.069425837	0.196558342	-0.169075806	-0.021663553	-0.0214703	-0.01350532	0.000460974	0.000182394	-0.0259287	-0.026779202	0.000717126	0.000672297	0.367284	-0.156081	0.024361279	0.134897537	-0.00190824	0.00157699	2.49E-06	3.64E-06	0.000469514	-0.000508358	2.58E-07	2.20E-07	-0.000641574	-0.000332324	1.10E-07	4.12E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.393423114	-1.484313232	0.346779524	-0.224173004	0.975360029	-1.728413072	0.568626439	-0.769152381
